Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available, Customer_Rating ,Revenue_Category,Order_Month,Rating_Category,Month
8500,Gulab Jamun Tin,Sweets,5,90,450,10-08-2024,Bangalore,277, 3.50 ,Low,August,Average,2024-08
8501,Gulab Jamun Tin,Sweets,15,90,1350,05-02-2025,Mumbai,603, 3.30 ,High,February,Average,2025-02
8502,Chana Dal Namkeen,Snacks,19,30,570,29-09-2024,Mumbai,828, 4.60 ,Medium,September,Good,2024-09
8503,Masala Papad,Appetizers,11,10,110,15-10-2024,Kolkata,686, 3.76 ,Low,October,Average,2024-10
8504,Rasgulla Tin,Sweets,18,80,1440,18-11-2024,Lucknow,904, 4.80 ,High,November,Good,2024-11
8505,Gulab Jamun Tin,Sweets,18,90,1620,15-02-2025,Ahmedabad,141, 4.00 ,High,February,Good,2025-02
8506,Soan Papdi,Sweets,19,70,1330,15-10-2024,Kolkata,978, 4.20 ,High,October,Good,2024-10
8507,Soan Papdi,Sweets,16,70,1120,24-07-2024,Kolkata,784, 3.60 ,High,July,Average,2024-07
8508,Bhel Puri,Snacks,20,35,700,19-07-2024,Lucknow,400, 2.50 ,Medium,July,Bad,2024-07
8509,Chana Dal Namkeen,Snacks,17,30,510,01-01-2025,Pune,237, 2.70 ,Medium,January,Bad,2025-01
8510,Masala Papad,Appetizers,4,10,40,22-02-2025,Ahmedabad,709, 4.00 ,Low,February,Good,2025-02
8511,Mathri,Snacks,10,40,400,07-07-2024,Lucknow,54, 4.50 ,Low,July,Good,2024-07
8512,Masala Papad,Appetizers,15,10,150,29-06-2024,Kolkata,190, 3.60 ,Low,June,Average,2024-06
8513,Kaju Katli,Sweets,10,150,1500,02-05-2025,Kolkata,351, 3.70 ,High,May,Average,2025-05
8514,Soan Papdi,Sweets,3,70,210,11-06-2025,Delhi,616, 3.70 ,Low,June,Average,2025-06
8515,Rasgulla Tin,Sweets,18,80,1440,01-08-2024,Jaipur,283, 3.60 ,High,August,Average,2024-08
8516,Navratan Mix,Snacks,20,25,500,20-08-2024,Chennai,625, 3.10 ,Medium,August,Average,2024-08
8517,Aloo Bhujia,Snacks,8,20,160,17-05-2025,Jaipur,559, 3.90 ,Low,May,Average,2025-05
8518,Aloo Bhujia,Snacks,8,20,160,24-06-2024,Hyderabad,423, 4.00 ,Low,June,Good,2024-06
8519,Navratan Mix,Snacks,1,25,25,29-08-2024,Ahmedabad,667, 3.80 ,Low,August,Average,2024-08
8520,Chana Dal Namkeen,Snacks,15,30,450,23-07-2024,Delhi,912, 3.40 ,Low,July,Average,2024-07
8521,Navratan Mix,Snacks,7,25,175,17-12-2024,Lucknow,669, 3.00 ,Low,December,Average,2024-12
8522,Mathri,Snacks,6,40,240,25-08-2024,Hyderabad,403, 3.60 ,Low,August,Average,2024-08
8523,Mathri,Snacks,16,40,640,20-07-2024,Kolkata,791, 3.50 ,Medium,July,Average,2024-07
8524,Gulab Jamun Tin,Sweets,3,90,270,24-06-2024,Jaipur,796, 3.80 ,Low,June,Average,2024-06
8525,Rasgulla Tin,Sweets,14,80,1120,19-01-2025,Pune,748, 4.40 ,High,January,Good,2025-01
8526,Bhel Puri,Snacks,14,35,490,16-02-2025,Mumbai,413, 4.50 ,Low,February,Good,2025-02
8527,Bhel Puri,Snacks,13,35,455,02-05-2025,Chennai,810, 3.10 ,Low,May,Average,2025-05
8528,Gulab Jamun Tin,Sweets,5,90,450,09-11-2024,Pune,132, 4.50 ,Low,November,Good,2024-11
8529,Bhel Puri,Snacks,14,35,490,22-02-2025,Kolkata,27, 3.50 ,Low,February,Average,2025-02
8530,Kaju Katli,Sweets,9,150,1350,19-12-2024,Lucknow,498, 4.40 ,High,December,Good,2024-12
8531,Gulab Jamun Tin,Sweets,13,90,1170,02-01-2025,Kolkata,275, 4.50 ,High,January,Good,2025-01
8532,Masala Papad,Appetizers,19,10,190,09-02-2025,Hyderabad,294, 2.80 ,Low,February,Bad,2025-02
8533,Chana Dal Namkeen,Snacks,13,30,390,11-03-2025,Bangalore,49, 4.10 ,Low,March,Good,2025-03
8534,Navratan Mix,Snacks,6,25,150,27-01-2025,Ahmedabad,630, 3.10 ,Low,January,Average,2025-01
8535,Bhel Puri,Snacks,6,35,210,19-09-2024,Ahmedabad,9, 4.50 ,Low,September,Good,2024-09
8536,Mathri,Snacks,6,40,240,01-07-2024,Delhi,363, 3.50 ,Low,July,Average,2024-07
8537,Aloo Bhujia,Snacks,10,20,200,01-11-2024,Hyderabad,408, 4.00 ,Low,November,Good,2024-11
8538,Mathri,Snacks,2,40,80,05-09-2024,Delhi,949, 2.90 ,Low,September,Bad,2024-09
8539,Gulab Jamun Tin,Sweets,7,90,630,02-02-2025,Mumbai,804, 2.80 ,Medium,February,Bad,2025-02
8540,Masala Papad,Appetizers,1,10,10,17-03-2025,Kolkata,913, 4.80 ,Low,March,Good,2025-03
8541,Chana Dal Namkeen,Snacks,11,30,330,09-07-2024,Ahmedabad,706, 4.50 ,Low,July,Good,2024-07
8542,Chana Dal Namkeen,Snacks,14,30,420,17-06-2024,Ahmedabad,427, 2.70 ,Low,June,Bad,2024-06
8543,Rasgulla Tin,Sweets,16,80,1280,08-06-2025,Jaipur,833, 4.90 ,High,June,Good,2025-06
8544,Mathri,Snacks,7,40,280,04-06-2025,Chennai,231, 3.30 ,Low,June,Average,2025-06
8545,Mathri,Snacks,10,40,400,01-09-2024,Bangalore,20, 3.20 ,Low,September,Average,2024-09
8546,Kaju Katli,Sweets,15,150,2250,21-02-2025,Pune,986, 3.50 ,High,February,Average,2025-02
8547,Rasgulla Tin,Sweets,19,80,1520,19-12-2024,Hyderabad,54, 3.20 ,High,December,Average,2024-12
8548,Aloo Bhujia,Snacks,7,20,140,07-06-2025,Mumbai,547, 4.10 ,Low,June,Good,2025-06
8549,Chana Dal Namkeen,Snacks,8,30,240,23-05-2025,Bangalore,653, 4.60 ,Low,May,Good,2025-05
8550,Gulab Jamun Tin,Sweets,9,90,810,01-05-2025,Pune,378, 4.70 ,Medium,May,Good,2025-05
8551,Masala Papad,Appetizers,14,10,140,13-07-2024,Mumbai,130, 4.50 ,Low,July,Good,2024-07
8552,Gulab Jamun Tin,Sweets,18,90,1620,10-12-2024,Kolkata,755, 3.60 ,High,December,Average,2024-12
8553,Rasgulla Tin,Sweets,14,80,1120,19-04-2025,Kolkata,309, 2.70 ,High,April,Bad,2025-04
8554,Mathri,Snacks,17,40,680,15-02-2025,Lucknow,177, 3.80 ,Medium,February,Average,2025-02
8555,Mathri,Snacks,4,40,160,05-07-2024,Kolkata,695, 3.30 ,Low,July,Average,2024-07
8556,Gulab Jamun Tin,Sweets,11,90,990,30-10-2024,Kolkata,845, 4.10 ,Medium,October,Good,2024-10
8557,Soan Papdi,Sweets,5,70,350,14-01-2025,Ahmedabad,684, 4.50 ,Low,January,Good,2025-01
8558,Aloo Bhujia,Snacks,16,20,320,27-03-2025,Ahmedabad,86, 3.10 ,Low,March,Average,2025-03
8559,Bhel Puri,Snacks,10,35,350,11-06-2025,Jaipur,814, 2.70 ,Low,June,Bad,2025-06
8560,Masala Papad,Appetizers,2,10,20,23-05-2025,Jaipur,688, 2.70 ,Low,May,Bad,2025-05
8561,Kaju Katli,Sweets,1,150,150,20-11-2024,Hyderabad,715, 4.70 ,Low,November,Good,2024-11
8562,Rasgulla Tin,Sweets,9,80,720,27-04-2025,Delhi,776, 4.80 ,Medium,April,Good,2025-04
8563,Masala Papad,Appetizers,14,10,140,02-11-2024,Hyderabad,79, 3.50 ,Low,November,Average,2024-11
8564,Aloo Bhujia,Snacks,14,20,280,16-04-2025,Mumbai,98, 4.50 ,Low,April,Good,2025-04
8565,Kaju Katli,Sweets,19,150,2850,14-03-2025,Jaipur,223, 2.90 ,High,March,Bad,2025-03
8566,Gulab Jamun Tin,Sweets,1,90,90,04-07-2024,Chennai,121, 3.20 ,Low,July,Average,2024-07
8567,Masala Papad,Appetizers,8,10,80,27-04-2025,Lucknow,801, 4.70 ,Low,April,Good,2025-04
8568,Rasgulla Tin,Sweets,18,80,1440,06-02-2025,Delhi,704, 4.20 ,High,February,Good,2025-02
8569,Aloo Bhujia,Snacks,19,20,380,23-09-2024,Bangalore,798, 4.40 ,Low,September,Good,2024-09
8570,Navratan Mix,Snacks,19,25,475,03-01-2025,Hyderabad,956, 4.90 ,Low,January,Good,2025-01
8571,Bhel Puri,Snacks,16,35,560,27-06-2024,Chennai,15, 3.40 ,Medium,June,Average,2024-06
8572,Gulab Jamun Tin,Sweets,19,90,1710,24-03-2025,Delhi,869, 3.76 ,High,March,Average,2025-03
8573,Masala Papad,Appetizers,7,10,70,09-07-2024,Bangalore,763, 4.70 ,Low,July,Good,2024-07
8574,Rasgulla Tin,Sweets,1,80,80,02-05-2025,Hyderabad,697, 4.30 ,Low,May,Good,2025-05
8575,Kaju Katli,Sweets,13,150,1950,08-10-2024,Bangalore,909, 4.00 ,High,October,Good,2024-10
8576,Kaju Katli,Sweets,13,150,1950,12-07-2024,Hyderabad,750, 3.90 ,High,July,Average,2024-07
8577,Gulab Jamun Tin,Sweets,8,90,720,03-09-2024,Lucknow,248, 4.40 ,Medium,September,Good,2024-09
8578,Gulab Jamun Tin,Sweets,3,90,270,30-12-2024,Delhi,592, 2.70 ,Low,December,Bad,2024-12
8579,Bhel Puri,Snacks,17,35,595,19-07-2024,Ahmedabad,361, 3.90 ,Medium,July,Average,2024-07
8580,Bhel Puri,Snacks,6,35,210,21-07-2024,Ahmedabad,962, 4.20 ,Low,July,Good,2024-07
8581,Mathri,Snacks,11,40,440,20-03-2025,Jaipur,184, 4.60 ,Low,March,Good,2025-03
8582,Gulab Jamun Tin,Sweets,20,90,1800,09-09-2024,Jaipur,530, 4.20 ,High,September,Good,2024-09
8583,Navratan Mix,Snacks,18,25,450,04-01-2025,Lucknow,575, 3.40 ,Low,January,Average,2025-01
8584,Mathri,Snacks,17,40,680,08-11-2024,Kolkata,413, 4.10 ,Medium,November,Good,2024-11
8585,Aloo Bhujia,Snacks,15,20,300,24-08-2024,Kolkata,349, 2.90 ,Low,August,Bad,2024-08
8586,Kaju Katli,Sweets,13,150,1950,26-08-2024,Jaipur,3, 4.80 ,High,August,Good,2024-08
8587,Chana Dal Namkeen,Snacks,4,30,120,02-01-2025,Ahmedabad,826, 3.60 ,Low,January,Average,2025-01
8588,Bhel Puri,Snacks,15,35,525,22-02-2025,Hyderabad,54, 3.90 ,Medium,February,Average,2025-02
8589,Aloo Bhujia,Snacks,5,20,100,16-09-2024,Delhi,497, 5.00 ,Low,September,Good,2024-09
8590,Rasgulla Tin,Sweets,2,80,160,19-01-2025,Kolkata,409, 4.00 ,Low,January,Good,2025-01
8591,Aloo Bhujia,Snacks,15,20,300,09-02-2025,Kolkata,213, 4.10 ,Low,February,Good,2025-02
8592,Masala Papad,Appetizers,18,10,180,20-08-2024,Kolkata,491, 3.00 ,Low,August,Average,2024-08
8593,Rasgulla Tin,Sweets,2,80,160,14-01-2025,Bangalore,305, 3.10 ,Low,January,Average,2025-01
8594,Masala Papad,Appetizers,1,10,10,29-03-2025,Jaipur,241, 3.90 ,Low,March,Average,2025-03
8595,Navratan Mix,Snacks,18,25,450,14-01-2025,Lucknow,766, 2.80 ,Low,January,Bad,2025-01
8596,Rasgulla Tin,Sweets,2,80,160,20-11-2024,Chennai,775, 4.80 ,Low,November,Good,2024-11
8597,Mathri,Snacks,3,40,120,28-03-2025,Pune,633, 3.10 ,Low,March,Average,2025-03
8598,Rasgulla Tin,Sweets,14,80,1120,22-07-2024,Mumbai,653, 3.50 ,High,July,Average,2024-07
8599,Soan Papdi,Sweets,9,70,630,05-04-2025,Jaipur,67, 3.70 ,Medium,April,Average,2025-04
8600,Mathri,Snacks,8,40,320,15-02-2025,Hyderabad,187, 3.60 ,Low,February,Average,2025-02
8601,Rasgulla Tin,Sweets,1,80,80,21-01-2025,Ahmedabad,253, 4.20 ,Low,January,Good,2025-01
8602,Gulab Jamun Tin,Sweets,1,90,90,29-10-2024,Delhi,77, 2.70 ,Low,October,Bad,2024-10
8603,Bhel Puri,Snacks,8,35,280,28-02-2025,Bangalore,92, 5.00 ,Low,February,Good,2025-02
8604,Aloo Bhujia,Snacks,2,20,40,07-12-2024,Jaipur,302, 4.30 ,Low,December,Good,2024-12
8605,Soan Papdi,Sweets,9,70,630,11-03-2025,Chennai,972, 3.76 ,Medium,March,Average,2025-03
8606,Soan Papdi,Sweets,1,70,70,25-02-2025,Kolkata,151, 4.20 ,Low,February,Good,2025-02
8607,Navratan Mix,Snacks,13,25,325,24-11-2024,Jaipur,143, 4.60 ,Low,November,Good,2024-11
8608,Masala Papad,Appetizers,13,10,130,20-05-2025,Kolkata,287, 2.60 ,Low,May,Bad,2025-05
8609,Aloo Bhujia,Snacks,13,20,260,22-07-2024,Delhi,440, 4.10 ,Low,July,Good,2024-07
8610,Chana Dal Namkeen,Snacks,15,30,450,15-08-2024,Ahmedabad,544, 2.90 ,Low,August,Bad,2024-08
8611,Masala Papad,Appetizers,4,10,40,15-04-2025,Ahmedabad,120, 3.76 ,Low,April,Average,2025-04
8612,Chana Dal Namkeen,Snacks,6,30,180,21-08-2024,Lucknow,26, 3.10 ,Low,August,Average,2024-08
8613,Mathri,Snacks,18,40,720,11-01-2025,Delhi,743, 2.70 ,Medium,January,Bad,2025-01
8614,Aloo Bhujia,Snacks,12,20,240,14-11-2024,Pune,277, 4.70 ,Low,November,Good,2024-11
8615,Soan Papdi,Sweets,11,70,770,25-12-2024,Ahmedabad,644, 4.40 ,Medium,December,Good,2024-12
8616,Chana Dal Namkeen,Snacks,19,30,570,21-10-2024,Delhi,907, 4.30 ,Medium,October,Good,2024-10
8617,Soan Papdi,Sweets,15,70,1050,22-02-2025,Hyderabad,648, 4.30 ,High,February,Good,2025-02
8618,Masala Papad,Appetizers,16,10,160,12-08-2024,Lucknow,1000, 4.90 ,Low,August,Good,2024-08
8619,Mathri,Snacks,20,40,800,05-01-2025,Lucknow,597, 3.00 ,Medium,January,Average,2025-01
8620,Chana Dal Namkeen,Snacks,17,30,510,30-01-2025,Kolkata,552, 3.50 ,Medium,January,Average,2025-01
8621,Rasgulla Tin,Sweets,7,80,560,01-12-2024,Delhi,550, 3.76 ,Medium,December,Average,2024-12
8622,Kaju Katli,Sweets,7,150,1050,09-06-2025,Chennai,270, 2.60 ,High,June,Bad,2025-06
8623,Mathri,Snacks,18,40,720,26-10-2024,Bangalore,26, 4.60 ,Medium,October,Good,2024-10
8624,Aloo Bhujia,Snacks,1,20,20,28-05-2025,Bangalore,402, 3.70 ,Low,May,Average,2025-05
8625,Kaju Katli,Sweets,9,150,1350,12-10-2024,Jaipur,355, 4.30 ,High,October,Good,2024-10
8626,Mathri,Snacks,14,40,560,11-01-2025,Kolkata,808, 4.90 ,Medium,January,Good,2025-01
8627,Gulab Jamun Tin,Sweets,17,90,1530,16-10-2024,Bangalore,349, 3.70 ,High,October,Average,2024-10
8628,Rasgulla Tin,Sweets,7,80,560,06-05-2025,Delhi,197, 3.40 ,Medium,May,Average,2025-05
8629,Rasgulla Tin,Sweets,3,80,240,03-11-2024,Jaipur,820, 5.00 ,Low,November,Good,2024-11
8630,Gulab Jamun Tin,Sweets,8,90,720,19-11-2024,Delhi,557, 2.60 ,Medium,November,Bad,2024-11
8631,Masala Papad,Appetizers,18,10,180,04-04-2025,Delhi,548, 3.80 ,Low,April,Average,2025-04
8632,Soan Papdi,Sweets,3,70,210,12-02-2025,Mumbai,170, 3.80 ,Low,February,Average,2025-02
8633,Masala Papad,Appetizers,10,10,100,26-11-2024,Chennai,61, 3.30 ,Low,November,Average,2024-11
8634,Chana Dal Namkeen,Snacks,16,30,480,28-04-2025,Bangalore,94, 3.60 ,Low,April,Average,2025-04
8635,Soan Papdi,Sweets,17,70,1190,20-03-2025,Mumbai,0, 4.70 ,High,March,Good,2025-03
8636,Chana Dal Namkeen,Snacks,14,30,420,15-10-2024,Pune,997, 3.40 ,Low,October,Average,2024-10
8637,Navratan Mix,Snacks,11,25,275,03-02-2025,Bangalore,954, 3.00 ,Low,February,Average,2025-02
8638,Chana Dal Namkeen,Snacks,4,30,120,13-09-2024,Mumbai,12, 2.50 ,Low,September,Bad,2024-09
8639,Soan Papdi,Sweets,18,70,1260,16-01-2025,Pune,538, 3.20 ,High,January,Average,2025-01
8640,Masala Papad,Appetizers,4,10,40,09-01-2025,Kolkata,484, 3.40 ,Low,January,Average,2025-01
8641,Mathri,Snacks,10,40,400,03-09-2024,Pune,562, 3.00 ,Low,September,Average,2024-09
8642,Chana Dal Namkeen,Snacks,10,30,300,04-11-2024,Bangalore,351, 3.60 ,Low,November,Average,2024-11
8643,Soan Papdi,Sweets,18,70,1260,05-04-2025,Lucknow,854, 4.20 ,High,April,Good,2025-04
8644,Chana Dal Namkeen,Snacks,8,30,240,11-01-2025,Lucknow,382, 4.10 ,Low,January,Good,2025-01
8645,Soan Papdi,Sweets,2,70,140,06-06-2025,Chennai,742, 4.20 ,Low,June,Good,2025-06
8646,Gulab Jamun Tin,Sweets,16,90,1440,28-03-2025,Delhi,102, 4.30 ,High,March,Good,2025-03
8647,Mathri,Snacks,12,40,480,18-09-2024,Delhi,695, 4.10 ,Low,September,Good,2024-09
8648,Navratan Mix,Snacks,12,25,300,29-10-2024,Mumbai,635, 3.40 ,Low,October,Average,2024-10
8649,Gulab Jamun Tin,Sweets,5,90,450,04-12-2024,Chennai,59, 3.70 ,Low,December,Average,2024-12
8650,Chana Dal Namkeen,Snacks,5,30,150,02-12-2024,Hyderabad,734, 2.70 ,Low,December,Bad,2024-12
8651,Navratan Mix,Snacks,12,25,300,13-11-2024,Lucknow,1000, 4.20 ,Low,November,Good,2024-11
8652,Gulab Jamun Tin,Sweets,8,90,720,12-06-2024,Ahmedabad,792, 3.50 ,Medium,June,Average,2024-06
8653,Mathri,Snacks,1,40,40,21-03-2025,Pune,189, 4.40 ,Low,March,Good,2025-03
8654,Navratan Mix,Snacks,11,25,275,25-06-2024,Pune,407, 4.60 ,Low,June,Good,2024-06
8655,Gulab Jamun Tin,Sweets,1,90,90,30-09-2024,Lucknow,547, 4.90 ,Low,September,Good,2024-09
8656,Bhel Puri,Snacks,7,35,245,29-01-2025,Kolkata,953, 4.50 ,Low,January,Good,2025-01
8657,Gulab Jamun Tin,Sweets,14,90,1260,18-06-2024,Chennai,329, 2.70 ,High,June,Bad,2024-06
8658,Bhel Puri,Snacks,16,35,560,30-12-2024,Jaipur,630, 4.40 ,Medium,December,Good,2024-12
8659,Gulab Jamun Tin,Sweets,10,90,900,03-08-2024,Jaipur,148, 4.30 ,Medium,August,Good,2024-08
8660,Navratan Mix,Snacks,14,25,350,23-05-2025,Jaipur,396, 4.50 ,Low,May,Good,2025-05
8661,Chana Dal Namkeen,Snacks,10,30,300,07-10-2024,Chennai,21, 3.20 ,Low,October,Average,2024-10
8662,Masala Papad,Appetizers,5,10,50,14-06-2024,Lucknow,655, 3.50 ,Low,June,Average,2024-06
8663,Gulab Jamun Tin,Sweets,10,90,900,06-10-2024,Ahmedabad,494, 3.76 ,Medium,October,Average,2024-10
8664,Rasgulla Tin,Sweets,19,80,1520,06-09-2024,Hyderabad,106, 2.90 ,High,September,Bad,2024-09
8665,Mathri,Snacks,2,40,80,03-09-2024,Ahmedabad,319, 3.80 ,Low,September,Average,2024-09
8666,Rasgulla Tin,Sweets,13,80,1040,10-05-2025,Bangalore,448, 3.00 ,High,May,Average,2025-05
8667,Navratan Mix,Snacks,6,25,150,12-10-2024,Hyderabad,533, 4.20 ,Low,October,Good,2024-10
8668,Bhel Puri,Snacks,15,35,525,20-06-2024,Pune,412, 2.50 ,Medium,June,Bad,2024-06
8669,Navratan Mix,Snacks,20,25,500,07-04-2025,Jaipur,998, 3.10 ,Medium,April,Average,2025-04
8670,Chana Dal Namkeen,Snacks,14,30,420,27-04-2025,Hyderabad,732, 4.40 ,Low,April,Good,2025-04
8671,Masala Papad,Appetizers,13,10,130,06-03-2025,Lucknow,410, 3.30 ,Low,March,Average,2025-03
8672,Navratan Mix,Snacks,14,25,350,27-04-2025,Lucknow,182, 3.40 ,Low,April,Average,2025-04
8673,Chana Dal Namkeen,Snacks,4,30,120,27-09-2024,Chennai,380, 2.90 ,Low,September,Bad,2024-09
8674,Bhel Puri,Snacks,10,35,350,03-06-2025,Hyderabad,266, 2.60 ,Low,June,Bad,2025-06
8675,Kaju Katli,Sweets,1,150,150,13-01-2025,Delhi,362, 3.60 ,Low,January,Average,2025-01
8676,Kaju Katli,Sweets,17,150,2550,27-12-2024,Delhi,496, 3.30 ,High,December,Average,2024-12
8677,Chana Dal Namkeen,Snacks,17,30,510,14-01-2025,Kolkata,117, 4.20 ,Medium,January,Good,2025-01
8678,Navratan Mix,Snacks,6,25,150,19-01-2025,Jaipur,446, 3.76 ,Low,January,Average,2025-01
8679,Bhel Puri,Snacks,8,35,280,06-06-2025,Chennai,358, 3.90 ,Low,June,Average,2025-06
8680,Rasgulla Tin,Sweets,9,80,720,19-01-2025,Hyderabad,129, 4.90 ,Medium,January,Good,2025-01
8681,Bhel Puri,Snacks,18,35,630,11-08-2024,Mumbai,396, 4.20 ,Medium,August,Good,2024-08
8682,Kaju Katli,Sweets,8,150,1200,18-07-2024,Kolkata,110, 4.30 ,High,July,Good,2024-07
8683,Kaju Katli,Sweets,10,150,1500,26-06-2024,Pune,109, 2.70 ,High,June,Bad,2024-06
8684,Mathri,Snacks,4,40,160,07-12-2024,Delhi,669, 4.20 ,Low,December,Good,2024-12
8685,Chana Dal Namkeen,Snacks,8,30,240,28-10-2024,Lucknow,656, 4.70 ,Low,October,Good,2024-10
8686,Rasgulla Tin,Sweets,19,80,1520,11-08-2024,Ahmedabad,839, 4.90 ,High,August,Good,2024-08
8687,Kaju Katli,Sweets,17,150,2550,04-08-2024,Kolkata,288, 4.70 ,High,August,Good,2024-08
8688,Aloo Bhujia,Snacks,4,20,80,22-09-2024,Bangalore,469, 2.80 ,Low,September,Bad,2024-09
8689,Chana Dal Namkeen,Snacks,16,30,480,01-11-2024,Mumbai,936, 4.10 ,Low,November,Good,2024-11
8690,Kaju Katli,Sweets,7,150,1050,23-05-2025,Lucknow,4, 2.70 ,High,May,Bad,2025-05
8691,Chana Dal Namkeen,Snacks,10,30,300,24-01-2025,Kolkata,499, 4.90 ,Low,January,Good,2025-01
8692,Aloo Bhujia,Snacks,17,20,340,17-09-2024,Delhi,672, 4.50 ,Low,September,Good,2024-09
8693,Bhel Puri,Snacks,20,35,700,10-09-2024,Bangalore,170, 2.60 ,Medium,September,Bad,2024-09
8694,Soan Papdi,Sweets,9,70,630,19-09-2024,Mumbai,619, 3.50 ,Medium,September,Average,2024-09
8695,Bhel Puri,Snacks,10,35,350,22-04-2025,Delhi,158, 3.10 ,Low,April,Average,2025-04
8696,Soan Papdi,Sweets,9,70,630,06-10-2024,Hyderabad,129, 4.10 ,Medium,October,Good,2024-10
8697,Bhel Puri,Snacks,15,35,525,17-07-2024,Bangalore,537, 3.76 ,Medium,July,Average,2024-07
8698,Rasgulla Tin,Sweets,8,80,640,19-01-2025,Ahmedabad,899, 3.50 ,Medium,January,Average,2025-01
8699,Soan Papdi,Sweets,2,70,140,14-11-2024,Delhi,567, 3.76 ,Low,November,Average,2024-11
8700,Mathri,Snacks,18,40,720,19-01-2025,Delhi,685, 4.70 ,Medium,January,Good,2025-01
8701,Bhel Puri,Snacks,17,35,595,03-06-2025,Delhi,7, 2.50 ,Medium,June,Bad,2025-06
8702,Kaju Katli,Sweets,7,150,1050,04-09-2024,Jaipur,550, 4.90 ,High,September,Good,2024-09
8703,Bhel Puri,Snacks,16,35,560,24-03-2025,Bangalore,804, 4.60 ,Medium,March,Good,2025-03
8704,Rasgulla Tin,Sweets,2,80,160,11-07-2024,Chennai,10, 2.70 ,Low,July,Bad,2024-07
8705,Bhel Puri,Snacks,3,35,105,20-03-2025,Pune,584, 4.80 ,Low,March,Good,2025-03
8706,Gulab Jamun Tin,Sweets,19,90,1710,16-10-2024,Jaipur,387, 3.50 ,High,October,Average,2024-10
8707,Navratan Mix,Snacks,12,25,300,15-04-2025,Kolkata,70, 4.90 ,Low,April,Good,2025-04
8708,Navratan Mix,Snacks,19,25,475,16-12-2024,Ahmedabad,60, 4.60 ,Low,December,Good,2024-12
8709,Rasgulla Tin,Sweets,15,80,1200,18-08-2024,Bangalore,634, 4.60 ,High,August,Good,2024-08
8710,Mathri,Snacks,10,40,400,18-12-2024,Bangalore,678, 3.00 ,Low,December,Average,2024-12
8711,Bhel Puri,Snacks,8,35,280,28-04-2025,Kolkata,597, 4.70 ,Low,April,Good,2025-04
8712,Gulab Jamun Tin,Sweets,18,90,1620,27-05-2025,Lucknow,789, 4.60 ,High,May,Good,2025-05
8713,Chana Dal Namkeen,Snacks,9,30,270,06-03-2025,Lucknow,331, 2.70 ,Low,March,Bad,2025-03
8714,Mathri,Snacks,5,40,200,11-03-2025,Chennai,962, 3.40 ,Low,March,Average,2025-03
8715,Bhel Puri,Snacks,17,35,595,21-01-2025,Hyderabad,466, 2.90 ,Medium,January,Bad,2025-01
8716,Bhel Puri,Snacks,8,35,280,26-04-2025,Kolkata,409, 4.10 ,Low,April,Good,2025-04
8717,Mathri,Snacks,4,40,160,30-05-2025,Pune,83, 2.60 ,Low,May,Bad,2025-05
8718,Kaju Katli,Sweets,18,150,2700,19-07-2024,Jaipur,374, 4.20 ,High,July,Good,2024-07
8719,Rasgulla Tin,Sweets,19,80,1520,29-01-2025,Pune,88, 4.00 ,High,January,Good,2025-01
8720,Aloo Bhujia,Snacks,20,20,400,16-02-2025,Kolkata,66, 3.90 ,Low,February,Average,2025-02
8721,Rasgulla Tin,Sweets,2,80,160,06-10-2024,Bangalore,475, 4.80 ,Low,October,Good,2024-10
8722,Mathri,Snacks,4,40,160,26-06-2024,Kolkata,336, 4.80 ,Low,June,Good,2024-06
8723,Navratan Mix,Snacks,3,25,75,22-03-2025,Ahmedabad,975, 2.80 ,Low,March,Bad,2025-03
8724,Rasgulla Tin,Sweets,17,80,1360,21-04-2025,Kolkata,345, 3.30 ,High,April,Average,2025-04
8725,Chana Dal Namkeen,Snacks,9,30,270,21-01-2025,Lucknow,263, 3.76 ,Low,January,Average,2025-01
8726,Aloo Bhujia,Snacks,19,20,380,07-11-2024,Bangalore,430, 4.80 ,Low,November,Good,2024-11
8727,Bhel Puri,Snacks,13,35,455,12-07-2024,Hyderabad,752, 2.60 ,Low,July,Bad,2024-07
8728,Chana Dal Namkeen,Snacks,6,30,180,10-04-2025,Delhi,848, 4.10 ,Low,April,Good,2025-04
8729,Aloo Bhujia,Snacks,12,20,240,03-07-2024,Jaipur,821, 3.76 ,Low,July,Average,2024-07
8730,Mathri,Snacks,16,40,640,05-06-2025,Kolkata,884, 4.40 ,Medium,June,Good,2025-06
8731,Kaju Katli,Sweets,15,150,2250,07-04-2025,Hyderabad,702, 4.80 ,High,April,Good,2025-04
8732,Rasgulla Tin,Sweets,11,80,880,19-10-2024,Hyderabad,838, 4.40 ,Medium,October,Good,2024-10
8733,Soan Papdi,Sweets,17,70,1190,25-10-2024,Delhi,719, 3.20 ,High,October,Average,2024-10
8734,Mathri,Snacks,1,40,40,19-05-2025,Delhi,106, 4.10 ,Low,May,Good,2025-05
8735,Navratan Mix,Snacks,5,25,125,25-04-2025,Chennai,389, 3.20 ,Low,April,Average,2025-04
8736,Rasgulla Tin,Sweets,10,80,800,27-11-2024,Lucknow,661, 3.20 ,Medium,November,Average,2024-11
8737,Chana Dal Namkeen,Snacks,2,30,60,20-11-2024,Delhi,138, 3.40 ,Low,November,Average,2024-11
